pair_id,trial,participant,moving,fixed,overlap,bone_dice_at_reference,condition,repeat,seed,method,init_mtre_mm,mtre_mm,success,improved,residual_translation_mm,residual_rotation_deg,dice,ncc,seconds,converged
PA005_trial_A_V11-V12,PA005_trial_A,PA005,11,12,0.7262,0.0281,MEDIUM,2,1644323512,anatomy,3.845,3.5746,True,True,3.9607,3.5857,0.2095,0.6571,0.18,False
PA005_trial_A_V11-V12,PA005_trial_A,PA005,11,12,0.7262,0.0281,HARD,0,558974903,intensity,6.1791,12.823,False,False,11.6028,9.7352,0.102,0.806,4.434,True
PA005_trial_A_V11-V12,PA005_trial_A,PA005,11,12,0.7262,0.0281,HARD,0,558974903,anatomy,6.1791,9.0532,False,False,5.5011,14.056,0.3121,0.644,0.203,False
PA005_trial_A_V11-V12,PA005_trial_A,PA005,11,12,0.7262,0.0281,HARD,1,655558556,intensity,4.3288,8.5785,False,False,5.4379,10.4141,0.2695,0.8117,5.0,True
PA005_trial_A_V11-V12,PA005_trial_A,PA005,11,12,0.7262,0.0281,HARD,1,655558556,anatomy,4.3288,8.3308,False,False,4.6401,10.3738,0.2298,0.6191,0.194,True
PA005_trial_A_V11-V12,PA005_trial_A,PA005,11,12,0.7262,0.0281,HARD,2,1679150654,intensity,5.7571,9.6339,False,False,7.073,11.0321,0.2206,0.8131,3.885,True
PA005_trial_A_V11-V12,PA005_trial_A,PA005,11,12,0.7262,0.0281,HARD,2,1679150654,anatomy,5.7571,3.8443,True,True,2.1142,4.728,0.1722,0.6334,0.125,False
PA005_trial_A_V28-V29,PA005_trial_A,PA005,28,29,0.7458,0.0,EASY,0,577004513,intensity,0.4726,12.205,False,False,12.6138,14.1582,0.1555,0.7548,3.967,True
PA005_trial_A_V28-V29,PA005_trial_A,PA005,28,29,0.7458,0.0,EASY,0,577004513,anatomy,0.4726,25.6102,False,False,18.663,32.0702,0.4302,0.4107,0.276,False
PA005_trial_A_V28-V29,PA005_trial_A,PA005,28,29,0.7458,0.0,EASY,1,461294247,intensity,0.9786,12.1871,False,False,9.5717,14.6422,0.1496,0.7358,3.92,True
PA005_trial_A_V28-V29,PA005_trial_A,PA005,28,29,0.7458,0.0,EASY,1,461294247,anatomy,0.9786,25.6586,False,False,18.7385,32.1396,0.4302,0.41,0.243,False
PA005_trial_A_V28-V29,PA005_trial_A,PA005,28,29,0.7458,0.0,EASY,2,62431733,intensity,0.8581,12.2698,False,False,12.6844,14.0807,0.1555,0.7554,3.116,True
PA005_trial_A_V28-V29,PA005_trial_A,PA005,28,29,0.7458,0.0,EASY,2,62431733,anatomy,0.8581,25.5913,False,False,18.6137,32.0447,0.4285,0.4112,0.155,False
PA005_trial_A_V28-V29,PA005_trial_A,PA005,28,29,0.7458,0.0,MEDIUM,0,1596961651,intensity,3.9048,12.244,False,False,12.6248,14.2276,0.1555,0.7553,2.086,True
PA005_trial_A_V28-V29,PA005_trial_A,PA005,28,29,0.7458,0.0,MEDIUM,0,1596961651,anatomy,3.9048,25.6103,False,False,18.6549,32.0721,0.4306,0.4106,0.165,False
PA005_trial_A_V28-V29,PA005_trial_A,PA005,28,29,0.7458,0.0,MEDIUM,1,1756546631,intensity,4.4274,12.1606,False,False,12.5797,14.1,0.1861,0.7547,2.593,True
PA005_trial_A_V28-V29,PA005_trial_A,PA005,28,29,0.7458,0.0,MEDIUM,1,1756546631,anatomy,4.4274,14.4071,False,False,12.1265,18.7161,0.4607,0.4031,0.177,False
PA005_trial_A_V28-V29,PA005_trial_A,PA005,28,29,0.7458,0.0,MEDIUM,2,889287245,intensity,2.8698,12.2425,False,False,12.5869,14.1521,0.1555,0.7554,3.272,True
PA005_trial_A_V28-V29,PA005_trial_A,PA005,28,29,0.7458,0.0,MEDIUM,2,889287245,anatomy,2.8698,25.6539,False,False,18.7201,32.1334,0.4306,0.4097,0.163,False
PA005_trial_A_V28-V29,PA005_trial_A,PA005,28,29,0.7458,0.0,HARD,0,500029544,intensity,8.3367,12.2209,False,False,12.6113,14.1942,0.1555,0.7553,3.034,True
PA005_trial_A_V28-V29,PA005_trial_A,PA005,28,29,0.7458,0.0,HARD,0,500029544,anatomy,8.3367,25.6537,False,False,18.6943,32.1321,0.4302,0.4106,0.163,False
PA005_trial_A_V28-V29,PA005_trial_A,PA005,28,29,0.7458,0.0,HARD,1,700923130,intensity,4.663,12.194,False,False,12.6083,14.1781,0.1772,0.7549,2.104,True
PA005_trial_A_V28-V29,PA005_trial_A,PA005,28,29,0.7458,0.0,HARD,1,700923130,anatomy,4.663,13.4044,False,False,13.7674,15.2724,0.4408,0.4415,0.15,False
PA005_trial_A_V28-V29,PA005_trial_A,PA005,28,29,0.7458,0.0,HARD,2,167913194,intensity,2.929,12.6813,False,False,9.0026,14.39,0.1293,0.7287,2.828,True
PA005_trial_A_V28-V29,PA005_trial_A,PA005,28,29,0.7458,0.0,HARD,2,167913194,anatomy,2.929,25.6315,False,False,18.7398,32.0999,0.4302,0.4097,0.159,False
PA005_trial_A_V29-V30,PA005_trial_A,PA005,29,30,0.7712,0.0371,EASY,0,2102380764,intensity,0.7035,12.7661,False,False,5.6457,16.7686,0.0866,0.7745,5.385,True
PA005_trial_A_V29-V30,PA005_trial_A,PA005,29,30,0.7712,0.0371,EASY,0,2102380764,anatomy,0.7035,14.7146,False,False,5.3851,18.3374,0.6683,0.426,0.106,False
PA005_trial_A_V29-V30,PA005_trial_A,PA005,29,30,0.7712,0.0371,EASY,1,96147224,intensity,0.9206,12.7502,False,False,5.593,16.8303,0.0828,0.7743,4.576,True
PA005_trial_A_V29-V30,PA005_trial_A,PA005,29,30,0.7712,0.0371,EASY,1,96147224,anatomy,0.9206,14.7206,False,False,5.3868,18.3508,0.6692,0.4273,0.064,False
PA005_trial_A_V29-V30,PA005_trial_A,PA005,29,30,0.7712,0.0371,EASY,2,581624981,intensity,0.8257,12.7174,False,False,5.61,16.8029,0.0828,0.774,3.308,True
PA005_trial_A_V29-V30,PA005_trial_A,PA005,29,30,0.7712,0.0371,EASY,2,581624981,anatomy,0.8257,14.7115,False,False,5.3757,18.3422,0.6683,0.4268,0.061,False
PA005_trial_A_V29-V30,PA005_trial_A,PA005,29,30,0.7712,0.0371,MEDIUM,0,215473514,intensity,2.7984,12.8442,False,False,5.6418,16.9747,0.0866,0.7741,3.45,True
PA005_trial_A_V29-V30,PA005_trial_A,PA005,29,30,0.7712,0.0371,MEDIUM,0,215473514,anatomy,2.7984,14.7146,False,False,5.3849,18.3375,0.6683,0.426,0.07,True
PA005_trial_A_V29-V30,PA005_trial_A,PA005,29,30,0.7712,0.0371,MEDIUM,1,1739552982,intensity,0.9516,12.8201,False,False,5.6997,16.9035,0.059,0.7739,2.43,True
PA005_trial_A_V29-V30,PA005_trial_A,PA005,29,30,0.7712,0.0371,MEDIUM,1,1739552982,anatomy,0.9516,14.7122,False,False,5.3908,18.3313,0.6692,0.4263,0.064,False
PA005_trial_A_V29-V30,PA005_trial_A,PA005,29,30,0.7712,0.0371,MEDIUM,2,937262972,intensity,1.868,12.9123,False,False,5.6769,17.0629,0.0866,0.7742,2.773,True
PA005_trial_A_V29-V30,PA005_trial_A,PA005,29,30,0.7712,0.0371,MEDIUM,2,937262972,anatomy,1.868,14.7163,False,False,5.3895,18.3384,0.6692,0.4263,0.056,True
PA005_trial_A_V29-V30,PA005_trial_A,PA005,29,30,0.7712,0.0371,HARD,0,1596684815,intensity,9.8173,12.7198,False,False,7.7907,16.4091,0.0,0.7767,2.197,True
PA005_trial_A_V29-V30,PA005_trial_A,PA005,29,30,0.7712,0.0371,HARD,0,1596684815,anatomy,9.8173,14.4229,False,False,5.0792,18.0496,0.6435,0.413,0.03,True
PA005_trial_A_V29-V30,PA005_trial_A,PA005,29,30,0.7712,0.0371,HARD,1,739555010,intensity,8.9454,13.0319,False,False,8.472,16.4782,0.0,0.7763,3.089,True
PA005_trial_A_V29-V30,PA005_trial_A,PA005,29,30,0.7712,0.0371,HARD,1,739555010,anatomy,8.9454,14.4944,False,False,6.3857,17.2854,0.6207,0.4329,0.072,False
PA005_trial_A_V29-V30,PA005_trial_A,PA005,29,30,0.7712,0.0371,HARD,2,459244031,intensity,3.4895,12.7444,False,False,5.6141,16.8493,0.0866,0.7736,2.451,True
PA005_trial_A_V29-V30,PA005_trial_A,PA005,29,30,0.7712,0.0371,HARD,2,459244031,anatomy,3.4895,14.8814,False,False,5.7618,18.386,0.6702,0.4427,0.039,True
PA005_trial_A_V30-V31,PA005_trial_A,PA005,30,31,0.7544,0.0,EASY,0,2106486260,intensity,0.2867,5.3421,False,False,4.5635,4.6786,0.0,0.8667,3.498,True
PA005_trial_A_V30-V31,PA005_trial_A,PA005,30,31,0.7544,0.0,EASY,0,2106486260,anatomy,0.2867,10.8257,False,False,11.2348,15.9443,0.5169,0.3943,0.122,False
PA005_trial_A_V30-V31,PA005_trial_A,PA005,30,31,0.7544,0.0,EASY,1,1296850528,intensity,0.6444,5.407,False,False,4.5189,4.8152,0.0,0.8648,4.007,True
PA005_trial_A_V30-V31,PA005_trial_A,PA005,30,31,0.7544,0.0,EASY,1,1296850528,anatomy,0.6444,10.8718,False,False,11.219,16.0243,0.5127,0.3941,0.064,False
PA005_trial_A_V30-V31,PA005_trial_A,PA005,30,31,0.7544,0.0,EASY,2,1649720744,intensity,0.6102,5.4754,False,False,4.5317,4.986,0.0,0.8671,2.392,True
PA005_trial_A_V30-V31,PA005_trial_A,PA005,30,31,0.7544,0.0,EASY,2,1649720744,anatomy,0.6102,9.9184,False,False,10.8069,14.4324,0.516,0.4027,0.057,False
PA005_trial_A_V30-V31,PA005_trial_A,PA005,30,31,0.7544,0.0,MEDIUM,0,2139522732,intensity,1.919,5.4712,False,False,4.5713,4.8586,0.0,0.8672,3.085,True
PA005_trial_A_V30-V31,PA005_trial_A,PA005,30,31,0.7544,0.0,MEDIUM,0,2139522732,anatomy,1.919,9.8846,False,False,10.9414,14.2363,0.5127,0.4032,0.061,False
PA005_trial_A_V30-V31,PA005_trial_A,PA005,30,31,0.7544,0.0,MEDIUM,1,1899333336,intensity,3.6691,5.4154,False,False,4.5873,4.7772,0.0,0.8665,3.129,True
PA005_trial_A_V30-V31,PA005_trial_A,PA005,30,31,0.7544,0.0,MEDIUM,1,1899333336,anatomy,3.6691,11.4095,False,False,11.0581,16.9469,0.5352,0.3924,0.064,False
PA005_trial_A_V30-V31,PA005_trial_A,PA005,30,31,0.7544,0.0,MEDIUM,2,774656600,intensity,1.1167,5.4397,False,False,4.5574,4.8139,0.0,0.8671,2.656,True
PA005_trial_A_V30-V31,PA005_trial_A,PA005,30,31,0.7544,0.0,MEDIUM,2,774656600,anatomy,1.1167,11.9136,False,False,11.1176,17.7286,0.5411,0.3907,0.067,False
PA005_trial_A_V30-V31,PA005_trial_A,PA005,30,31,0.7544,0.0,HARD,0,753069343,intensity,8.2653,6.0757,False,True,5.2504,8.0548,0.0,0.4689,2.226,True
PA005_trial_A_V30-V31,PA005_trial_A,PA005,30,31,0.7544,0.0,HARD,0,753069343,anatomy,8.2653,20.1597,False,False,18.8349,23.6814,0.2584,0.3433,0.075,False
PA005_trial_A_V30-V31,PA005_trial_A,PA005,30,31,0.7544,0.0,HARD,1,381935622,intensity,8.8971,5.5561,False,True,4.4584,5.1983,0.0,0.865,2.756,True
PA005_trial_A_V30-V31,PA005_trial_A,PA005,30,31,0.7544,0.0,HARD,1,381935622,anatomy,8.8971,31.3416,False,False,13.4478,41.5041,0.4477,0.4033,0.036,True
PA005_trial_A_V30-V31,PA005_trial_A,PA005,30,31,0.7544,0.0,HARD,2,1918681489,intensity,2.5949,9.3951,False,False,8.4756,4.0705,0.0,0.7736,2.553,True
PA005_trial_A_V30-V31,PA005_trial_A,PA005,30,31,0.7544,0.0,HARD,2,1918681489,anatomy,2.5949,12.2149,False,False,11.2857,18.1707,0.5461,0.3907,0.058,False
PA005_trial_A_V31-V32,PA005_trial_A,PA005,31,32,0.7961,0.1197,EASY,0,853104811,intensity,0.2445,8.7898,False,False,7.9926,6.6535,0.0,0.7607,3.525,True
PA005_trial_A_V31-V32,PA005_trial_A,PA005,31,32,0.7961,0.1197,EASY,0,853104811,anatomy,0.2445,10.071,False,False,8.9783,10.9136,0.6268,0.3959,0.081,False
PA005_trial_A_V31-V32,PA005_trial_A,PA005,31,32,0.7961,0.1197,EASY,1,931759393,intensity,0.804,8.8846,False,False,7.8103,6.4089,0.0,0.758,3.2,True
PA005_trial_A_V31-V32,PA005_trial_A,PA005,31,32,0.7961,0.1197,EASY,1,931759393,anatomy,0.804,8.6233,False,False,8.8019,8.003,0.6358,0.4153,0.07,True
PA005_trial_A_V31-V32,PA005_trial_A,PA005,31,32,0.7961,0.1197,EASY,2,1194933354,intensity,0.5153,8.7916,False,False,7.9894,6.6263,0.0,0.7606,4.026,True
PA005_trial_A_V31-V32,PA005_trial_A,PA005,31,32,0.7961,0.1197,EASY,2,1194933354,anatomy,0.5153,10.0128,False,False,8.9378,10.7792,0.6262,0.3954,0.093,False
PA005_trial_A_V31-V32,PA005_trial_A,PA005,31,32,0.7961,0.1197,MEDIUM,0,1330922097,intensity,2.8024,8.8897,False,False,7.8253,6.4482,0.0,0.7579,3.265,True
PA005_trial_A_V31-V32,PA005_trial_A,PA005,31,32,0.7961,0.1197,MEDIUM,0,1330922097,anatomy,2.8024,9.1087,False,False,9.2714,9.3684,0.6347,0.4172,0.08,False
PA005_trial_A_V31-V32,PA005_trial_A,PA005,31,32,0.7961,0.1197,MEDIUM,1,1003079633,intensity,5.6079,8.8711,False,False,7.753,6.5066,0.0,0.7575,2.858,True
PA005_trial_A_V31-V32,PA005_trial_A,PA005,31,32,0.7961,0.1197,MEDIUM,1,1003079633,anatomy,5.6079,12.3095,False,False,9.8524,16.268,0.6029,0.4027,0.096,False
PA005_trial_A_V31-V32,PA005_trial_A,PA005,31,32,0.7961,0.1197,MEDIUM,2,149045550,intensity,2.8199,8.8569,False,False,7.8072,6.3553,0.0,0.7583,2.696,True
PA005_trial_A_V31-V32,PA005_trial_A,PA005,31,32,0.7961,0.1197,MEDIUM,2,149045550,anatomy,2.8199,8.6347,False,False,8.8197,8.0648,0.6307,0.4151,0.084,False
PA005_trial_A_V31-V32,PA005_trial_A,PA005,31,32,0.7961,0.1197,HARD,0,716086972,intensity,5.2711,8.7648,False,False,7.9674,6.6073,0.0,0.7609,2.475,True
PA005_trial_A_V31-V32,PA005_trial_A,PA005,31,32,0.7961,0.1197,HARD,0,716086972,anatomy,5.2711,9.046,False,False,9.2595,9.4214,0.6313,0.4176,0.083,False
PA005_trial_A_V31-V32,PA005_trial_A,PA005,31,32,0.7961,0.1197,HARD,1,788078425,intensity,8.0052,6.2567,False,True,3.4528,8.1006,0.0,0.7671,2.956,True
PA005_trial_A_V31-V32,PA005_trial_A,PA005,31,32,0.7961,0.1197,HARD,1,788078425,anatomy,8.0052,10.7416,False,False,9.5591,11.5066,0.6393,0.3924,0.082,False
PA005_trial_A_V31-V32,PA005_trial_A,PA005,31,32,0.7961,0.1197,HARD,2,1403550167,intensity,4.3866,6.2213,False,False,4.1312,7.6011,0.0,0.7562,2.891,True
PA005_trial_A_V31-V32,PA005_trial_A,PA005,31,32,0.7961,0.1197,HARD,2,1403550167,anatomy,4.3866,8.6221,False,False,8.8035,8.0179,0.6341,0.4151,0.083,False
